"Date"	"Injury"	"Firstname"	"Lastname"	"City"	"TeamName"	"games.injured"	"MissedGamesListing"	"InjuryType"	"SeasonEnding"	"Index"	"delete.duplicate"	"injstart.month"	"injstart.day"	"injstart.year"	"injend.month"	"injend.day"	"injend.year"	"DaysMissed"	"InjuryStartDate"	"InjuryEndDate"	"GeneralInjury"	"ReducedInjuryTypes"	"FirstLast"	"PreviouslyInjured"	"HealthyDuration"	"year"	"month"	"day"
"100"	Apr 06, 2013	Missed 1 game (personal reasons).	MARK	GIORDANO	CALGARY	FLAMES	1	TRUE	personal reasons	FALSE	64	0	4	05	2013	4	06	2013	1	1365163200	1365249600	personal	other	MARK GIORDANO	1	203	2013	4	06
"101"	Apr 06, 2013	Missed 5 games (shoulder injury).	DALE	WEISE	PHILADELPHIA	FLYERS	5	TRUE	shoulder injury	FALSE	1353	0	3	26	2013	4	06	2013	11	1364299200	1365249600	shoulder	upper body	DALE WEISE	1	202	NA	NA	NA
"102"	Apr 06, 2013	Missed 6 games (upper body injury).	LEO	KOMAROV	TORONTO	MAPLELEAFS	6	TRUE	upper body injury	FALSE	2306	0	3	23	2013	4	06	2013	14	1364040000	1365249600	upper body	upper body	LEO KOMAROV	0	605	NA	NA	NA
"103"	Apr 06, 2014	Missed 1 game (upper body injury).	JUSSI	JOKINEN	VANCOUVER	CANUCKS	1	TRUE	upper body injury	FALSE	825	0	4	05	2014	4	06	2014	1	1396699200	1396785600	upper body	upper body	JUSSI JOKINEN	1	236	NA	NA	NA
"104"	Apr 06, 2015	Missed 1 game (eye injury).	MIKKO	KOIVU	MINNESOTA	WILD	1	TRUE	eye injury	FALSE	3932	0	4	04	2015	4	06	2015	2	1428148800	1428321600	eye	head/neck/face	MIKKO KOIVU	1	657	NA	NA	NA
"105"	Apr 06, 2015	Missed 17 games (hand injury).	BEN	CHIAROT	WINNIPEG	JETS	17	TRUE	hand injury	FALSE	1859	0	2	23	2015	4	06	2015	42	1424692800	1428321600	hand	arm/hand	BEN CHIAROT	0	192	NA	NA	NA
"106"	Apr 06, 2017	Missed 1 game (leg injury).	BLAKE	COMEAU	COLORADO	AVALANCHE	1	TRUE	leg injury	FALSE	27	0	4	04	2017	4	06	2017	2	1491307200	1491480000	leg	leg	BLAKE COMEAU	1	310	NA	NA	NA
"107"	Apr 06, 2017	Missed 1 game (lower body injury).	ANTON	LINDHOLM	COLORADO	AVALANCHE	1	TRUE	lower body injury	FALSE	46	0	4	04	2017	4	06	2017	2	1491307200	1491480000	lower body	lower body	ANTON LINDHOLM	0	213	NA	NA	NA
"108"	Apr 06, 2017	Missed 1 game (lower body injury).	RADIM	VRBATA	FLORIDA	PANTHERS	1	TRUE	lower body injury	FALSE	2636	0	4	04	2017	4	06	2017	2	1491307200	1491480000	lower body	lower body	RADIM VRBATA	1	227	NA	NA	NA
"109"	Apr 06, 2017	Missed 1 game (shoulder injury).	MILES	WOOD	NEW JERSEY	DEVILS	1	TRUE	shoulder injury	FALSE	1833	0	4	04	2017	4	06	2017	2	1491307200	1491480000	shoulder	upper body	MILES WOOD	1	NA	NA	NA	NA
"110"	Apr 06, 2017	Missed 1 game (undisclosed).	ANDERS	NILSSON	VANCOUVER	CANUCKS	1	TRUE	undisclosed	FALSE	836	0	4	05	2017	4	06	2017	1	1491393600	1491480000	undisclosed	undisclosed	ANDERS NILSSON	0	1	NA	NA	NA
"111"	Apr 06, 2017	Missed 17 games (upper body injury).	JACOB	JOSEFSON	BUFFALO	SABRES	17	TRUE	upper body injury	FALSE	3303	0	3	01	2017	4	06	2017	36	1488369600	1491480000	upper body	upper body	JACOB JOSEFSON	1	194	NA	NA	NA
"112"	Apr 06, 2017	Missed 2 games (lower body injury).	CODY	CECI	OTTAWA	SENATORS	2	TRUE	lower body injury	FALSE	3427	0	4	02	2017	4	06	2017	4	1491134400	1491480000	lower body	lower body	CODY CECI	1	NA	NA	NA	NA
"113"	Apr 06, 2017	Missed 20 games (knee surgery).	TREVOR	DALEY	DETROIT	REDWINGS	20	TRUE	knee surgery	FALSE	3101	0	2	25	2017	4	06	2017	40	1488024000	1491480000	knee	leg	TREVOR DALEY	1	32	NA	NA	NA
"114"	Apr 06, 2017	Missed 3 games (lower body injury).	JASON	ZUCKER	MINNESOTA	WILD	3	TRUE	lower body injury	FALSE	4004	0	4	01	2017	4	06	2017	5	1491048000	1491480000	lower body	lower body	JASON ZUCKER	1	NA	NA	NA	NA
"115"	Apr 06, 2017	Missed 3 games (undisclosed).	JAMES	REIMER	FLORIDA	PANTHERS	3	TRUE	undisclosed	FALSE	2607	0	3	30	2017	4	06	2017	7	1490875200	1491480000	undisclosed	undisclosed	JAMES REIMER	1	293	NA	NA	NA
"116"	Apr 06, 2017	Missed 3 games (upper body injury).	JAMES	NEAL	VEGAS	GOLDENKNIGHTS	3	TRUE	upper body injury	FALSE	1422	0	4	01	2017	4	06	2017	5	1491048000	1491480000	upper body	upper body	JAMES NEAL	1	319	NA	NA	NA
"117"	Apr 06, 2017	Missed 4 games (lower body injury).	CARL	GUNNARSSON	ST. LOUIS	BLUES	4	TRUE	lower body injury	FALSE	387	0	3	29	2017	4	06	2017	8	1490788800	1491480000	lower body	lower body	CARL GUNNARSSON	1	259	NA	NA	NA
"118"	Apr 07, 2007	Missed 2 games (dehydration).	ANDREW	LADD	NEW YORK	ISLANDERS	2	TRUE	dehydration	FALSE	1656	0	4	03	2007	4	07	2007	4	1175601600	1175947200	other	other	ANDREW LADD	1	185	NA	NA	NA
"119"	Apr 07, 2009	Missed 4 games (knee injury).	TROY	BROUWER	CALGARY	FLAMES	4	TRUE	knee injury	FALSE	82	0	3	31	2009	4	07	2009	7	1238500800	1239105600	knee	leg	TROY BROUWER	0	367	2009	4	07
"120"	Apr 07, 2009	Missed 5 games (undisclosed).	PHIL	KESSEL	PITTSBURGH	PENGUINS	5	TRUE	undisclosed	FALSE	2710	0	3	27	2009	4	07	2009	11	1238155200	1239105600	undisclosed	undisclosed	PHIL KESSEL	1	4	NA	NA	NA
"121"	Apr 07, 2010	Missed 2 games (left arm injury).	KRIS	RUSSELL	EDMONTON	OILERS	2	TRUE	left arm injury	FALSE	2468	0	4	02	2010	4	07	2010	5	1270209600	1270641600	arm	arm/hand	KRIS RUSSELL	1	169	NA	NA	NA
"122"	Apr 07, 2011	Missed 31 games (back surgery).	ALEXANDER	EDLER	VANCOUVER	CANUCKS	31	TRUE	back surgery	FALSE	783	0	1	26	2011	4	07	2011	71	1296043200	1302177600	back	mid body	ALEXANDER EDLER	1	973	NA	NA	NA
"123"	Apr 07, 2012	Missed the last 11 regular season games (concussion).	TAYLOR	HALL	NEW JERSEY	DEVILS	11	TRUE	concussion	TRUE	1738	0	3	18	2012	4	07	2012	20	1332072000	1333800000	concussion	concussion	TAYLOR HALL	1	330	NA	NA	NA
"124"	Apr 07, 2012	Missed the last 11 regular season games (upper body injury).	ERIC	FEHR	SAN JOSE	SHARKS	11	TRUE	upper body injury	TRUE	3575	0	3	18	2012	4	07	2012	20	1332072000	1333800000	upper body	upper body	ERIC FEHR	1	353	NA	NA	NA
"125"	Apr 07, 2012	Missed the last 14 regular season games (upper body injury).	T.J.	BRODIE	CALGARY	FLAMES	14	TRUE	upper body injury	TRUE	88	0	3	11	2012	4	07	2012	27	1331467200	1333800000	upper body	upper body	T.J. BRODIE	0	1277	2012	4	07
"126"	Apr 07, 2012	Missed the last 16 regular season games (concussion).	DEREK	MACKENZIE	FLORIDA	PANTHERS	16	TRUE	concussion	TRUE	2571	0	3	08	2012	4	07	2012	30	1331208000	1333800000	concussion	concussion	DEREK MACKENZIE	1	341	NA	NA	NA
"127"	Apr 07, 2012	Missed the last 2 regular season games (bruised foot).	RON	HAINSEY	TORONTO	MAPLELEAFS	2	TRUE	bruised foot	TRUE	2297	0	4	05	2012	4	07	2012	2	1333627200	1333800000	foot	foot	RON HAINSEY	1	351	NA	NA	NA
"128"	Apr 07, 2012	Missed the last 2 regular season games (separated shoulder).	CARL	GUNNARSSON	ST. LOUIS	BLUES	2	TRUE	separated shoulder	TRUE	372	0	4	05	2012	4	07	2012	2	1333627200	1333800000	shoulder	upper body	CARL GUNNARSSON	1	301	NA	NA	NA
"129"	Apr 07, 2012	Missed the last 26 regular season games (left arm injury).	MIKAEL	BACKLUND	CALGARY	FLAMES	26	TRUE	left arm injury	TRUE	98	0	2	16	2012	4	07	2012	51	1329393600	1333800000	arm	arm/hand	MIKAEL BACKLUND	1	307	2012	4	07
"130"	Apr 07, 2012	Missed the last 28 regular season games (broken jaw).	MARC	METHOT	DALLAS	STARS	28	TRUE	broken jaw	TRUE	3786	0	2	10	2012	4	07	2012	57	1328875200	1333800000	mouth	mouth	MARC METHOT	1	348	NA	NA	NA
"131"	Apr 07, 2012	Missed the last 4 regular season games (broken foot).	TANNER	GLASS	CALGARY	FLAMES	4	TRUE	broken foot	TRUE	56	0	4	03	2012	4	07	2012	4	1333454400	1333800000	foot	foot	TANNER GLASS	1	599	2012	4	07
"132"	Apr 07, 2012	Missed the last 4 regular season games (bruised foot).	TYLER	MYERS	WINNIPEG	JETS	4	TRUE	bruised foot	TRUE	1929	0	3	31	2012	4	07	2012	7	1333195200	1333800000	foot	foot	TYLER MYERS	1	370	NA	NA	NA
"133"	Apr 07, 2012	Missed the last 4 regular season games (foot injury).	JOHN	MOORE	NEW JERSEY	DEVILS	4	TRUE	foot injury	TRUE	1766	0	3	31	2012	4	07	2012	7	1333195200	1333800000	foot	foot	JOHN MOORE	1	304	NA	NA	NA
"134"	Apr 07, 2012	Missed the last 40 regular season games (biceps injury).	BRIAN	GIONTA	BOSTON	BRUINS	40	TRUE	biceps injury	TRUE	548	0	1	12	2012	4	07	2012	86	1326369600	1333800000	muscle	other	BRIAN GIONTA	1	391	NA	NA	NA
"135"	Apr 07, 2012	Missed the last 5 regular season games (upper body injury).	CASEY	CIZIKAS	NEW YORK	ISLANDERS	5	TRUE	upper body injury	TRUE	1578	0	3	31	2012	4	07	2012	7	1333195200	1333800000	upper body	upper body	CASEY CIZIKAS	1	616	NA	NA	NA
"136"	Apr 07, 2012	Missed the last 6 regular season games (upper body injury).	JAMES	REIMER	FLORIDA	PANTHERS	6	TRUE	upper body injury	TRUE	2602	0	3	27	2012	4	07	2012	11	1332849600	1333800000	upper body	upper body	JAMES REIMER	1	312	NA	NA	NA
"137"	Apr 07, 2012	Missed the last 7 regular season games (lower body injury).	YANNICK	WEBER	NASHVILLE	PREDATORS	7	TRUE	lower body injury	TRUE	2959	0	3	24	2012	4	07	2012	14	1332590400	1333800000	lower body	lower body	YANNICK WEBER	1	336	NA	NA	NA
"138"	Apr 07, 2012	Missed the last 8 regular season games (finger injury).	MATT	CULLEN	MINNESOTA	WILD	8	TRUE	finger injury	TRUE	3874	0	3	25	2012	4	07	2012	13	1332676800	1333800000	finger	arm/hand	MATT CULLEN	1	361	NA	NA	NA
"139"	Apr 07, 2012	Missed the last 9 regular season games (concussion).	JARED	SPURGEON	MINNESOTA	WILD	9	TRUE	concussion	TRUE	3967	0	3	24	2012	4	07	2012	14	1332590400	1333800000	concussion	concussion	JARED SPURGEON	1	293	NA	NA	NA
"140"	Apr 07, 2013	Missed 4 games (head injury).	JASON	DEMERS	ARIZONA	COYOTES	4	TRUE	head injury	FALSE	987	0	3	30	2013	4	07	2013	8	1364644800	1365336000	head	head/neck/face	JASON DEMERS	1	14	NA	NA	NA
"141"	Apr 07, 2015	Missed 27 games (upper body injury).	JASON	ZUCKER	MINNESOTA	WILD	27	TRUE	upper body injury	FALSE	4002	0	2	10	2015	4	07	2015	56	1423569600	1428408000	upper body	upper body	JASON ZUCKER	1	322	NA	NA	NA
"142"	Apr 07, 2015	Missed 41 games (spleen).	TYLER	PITLICK	DALLAS	STARS	41	TRUE	spleen	FALSE	3804	0	1	02	2015	4	07	2015	95	1420200000	1428408000	spleen	mid body	TYLER PITLICK	1	624	NA	NA	NA
"143"	Apr 07, 2015	Missed 6 games (upper body injury).	JOAKIM	NORDSTROM	CAROLINA	HURRICANES	6	TRUE	upper body injury	FALSE	1475	0	3	27	2015	4	07	2015	11	1427457600	1428408000	upper body	upper body	JOAKIM NORDSTROM	0	192	NA	NA	NA
"144"	Apr 07, 2016	Missed 1 game (undisclosed).	CHRIS	TIERNEY	SAN JOSE	SHARKS	1	TRUE	undisclosed	FALSE	3660	0	4	05	2016	4	07	2016	2	1459857600	1460030400	undisclosed	undisclosed	CHRIS TIERNEY	0	347	NA	NA	NA
"145"	Apr 07, 2016	Missed 2 games (flu).	MARC	METHOT	DALLAS	STARS	2	TRUE	flu	FALSE	3795	0	4	02	2016	4	07	2016	5	1459598400	1460030400	cold/virus	illness	MARC METHOT	1	2	NA	NA	NA
"146"	Apr 07, 2016	Missed 3 games (upper body injury).	NICKLAS	BACKSTROM	WASHINGTON	CAPITALS	3	TRUE	upper body injury	FALSE	865	0	4	01	2016	4	07	2016	6	1459512000	1460030400	upper body	upper body	NICKLAS BACKSTROM	1	567	NA	NA	NA
"147"	Apr 07, 2016	Missed 6 games (upper body injury).	JAY	BOUWMEESTER	ST. LOUIS	BLUES	6	TRUE	upper body injury	FALSE	356	0	3	24	2016	4	07	2016	14	1458820800	1460030400	upper body	upper body	JAY BOUWMEESTER	1	289	NA	NA	NA
"148"	Apr 07, 2016	Missed 7 games (lower body injury).	KRIS	RUSSELL	EDMONTON	OILERS	7	TRUE	lower body injury	FALSE	2481	0	3	22	2016	4	07	2016	16	1458648000	1460030400	lower body	lower body	KRIS RUSSELL	1	11	NA	NA	NA
"149"	Apr 07, 2016	Missed 9 games (lower body injury).	ANTHONY	BITETTO	NASHVILLE	PREDATORS	9	TRUE	lower body injury	FALSE	2818	0	3	18	2016	4	07	2016	20	1458302400	1460030400	lower body	lower body	ANTHONY BITETTO	0	191	NA	NA	NA
"150"	Apr 08, 2001	Missed the last 4 games of the regular season (abdominal strain).	MARIAN	GABORIK	OTTAWA	SENATORS	4	TRUE	abdominal strain	TRUE	3441	0	4	02	2001	4	08	2001	6	986212800	986731200	abdominal	mid body	MARIAN GABORIK	1	176	NA	NA	NA
"151"	Apr 08, 2006	Missed 6 games (lower body injury).	ANDREW	LADD	NEW YORK	ISLANDERS	6	TRUE	lower body injury	FALSE	1653	0	3	29	2006	4	08	2006	10	1143633600	1144497600	lower body	lower body	ANDREW LADD	1	189	NA	NA	NA
"152"	Apr 08, 2007	Missed 1 game (leg injury).	BRIAN	GIONTA	BOSTON	BRUINS	1	TRUE	leg injury	FALSE	544	0	4	05	2007	4	08	2007	3	1175774400	1176033600	leg	leg	BRIAN GIONTA	1	581	NA	NA	NA
"153"	Apr 08, 2007	Missed 3 games (upper body injury).	TREVOR	DALEY	DETROIT	REDWINGS	3	TRUE	upper body injury	FALSE	3088	0	4	02	2007	4	08	2007	6	1175515200	1176033600	upper body	upper body	TREVOR DALEY	1	719	NA	NA	NA
"154"	Apr 08, 2010	Missed 1 game (illness).	EVGENI	MALKIN	PITTSBURGH	PENGUINS	1	TRUE	illness	FALSE	2756	0	4	06	2010	4	08	2010	2	1270555200	1270728000	cold/virus	illness	EVGENI MALKIN	1	205	NA	NA	NA
"155"	Apr 08, 2010	Missed 3 games (hip flexor).	VICTOR	HEDMAN	TAMPA BAY	LIGHTNING	3	TRUE	hip flexor	FALSE	2161	0	3	31	2010	4	08	2010	8	1270036800	1270728000	hip	lower body	VICTOR HEDMAN	1	2	NA	NA	NA
"156"	Apr 08, 2010	Missed 8 games (left foot injury).	JEFF	CARTER	LOS ANGELES	KINGS	8	TRUE	left foot injury	FALSE	2001	0	3	22	2010	4	08	2010	17	1269259200	1270728000	foot	foot	JEFF CARTER	1	13	NA	NA	NA
"157"	Apr 08, 2011	Missed 1 game (illness).	ANTON	STRALMAN	TAMPA BAY	LIGHTNING	1	TRUE	illness	FALSE	2254	0	4	05	2011	4	08	2011	3	1302004800	1302264000	cold/virus	illness	ANTON STRALMAN	1	776	NA	NA	NA
"158"	Apr 08, 2011	Missed 1 game (upper body injury).	CAL	CLUTTERBUCK	NEW YORK	ISLANDERS	1	TRUE	upper body injury	FALSE	1593	0	4	07	2011	4	08	2011	1	1302177600	1302264000	upper body	upper body	CAL CLUTTERBUCK	1	214	NA	NA	NA
"159"	Apr 08, 2011	Missed 13 games (lower body injury).	MARTIN	HANZAL	DALLAS	STARS	13	TRUE	lower body injury	FALSE	3721	0	3	08	2011	4	08	2011	31	1299585600	1302264000	lower body	lower body	MARTIN HANZAL	1	209	NA	NA	NA
"160"	Apr 08, 2011	Missed 4 games (upper body injury).	RYAN	MILLER	ANAHEIM	DUCKS	4	TRUE	upper body injury	FALSE	1204	0	3	30	2011	4	08	2011	9	1301486400	1302264000	upper body	upper body	RYAN MILLER	1	220	NA	NA	NA
"161"	Apr 08, 2013	Missed 14 games (tibia injury).	CHRIS	KELLY	ANAHEIM	DUCKS	14	TRUE	tibia injury	FALSE	1168	0	3	12	2013	4	08	2013	27	1363089600	1365422400	tibia/fibula	leg	CHRIS KELLY	1	244	NA	NA	NA
"162"	Apr 08, 2013	Missed 19 games (broken right foot).	RYAN	KESLER	ANAHEIM	DUCKS	19	TRUE	broken right foot	FALSE	1178	0	3	02	2013	4	08	2013	37	1362225600	1365422400	foot	foot	RYAN KESLER	1	324	NA	NA	NA
"163"	Apr 08, 2014	Missed 11 games (concussion).	JONATHAN	HUBERDEAU	FLORIDA	PANTHERS	11	TRUE	concussion	FALSE	2545	0	3	18	2014	4	08	2014	21	1395144000	1396958400	concussion	concussion	JONATHAN HUBERDEAU	1	207	NA	NA	NA
"164"	Apr 08, 2014	Missed 15 games (broken hand).	JOSH	GORGES	BUFFALO	SABRES	15	TRUE	broken hand	FALSE	3277	0	3	06	2014	4	08	2014	33	1394107200	1396958400	hand	arm/hand	JOSH GORGES	1	218	NA	NA	NA
"165"	Apr 08, 2014	Missed 16 games (ankle injury).	CHRIS	STEWART	CALGARY	FLAMES	16	TRUE	ankle injury	FALSE	9	0	3	07	2014	4	08	2014	32	1394193600	1396958400	ankle	foot	CHRIS STEWART	1	280	2014	4	08
"166"	Apr 08, 2014	Missed 2 games (lower body injury).	MARCUS	FOLIGNO	MINNESOTA	WILD	2	TRUE	lower body injury	FALSE	3905	0	4	04	2014	4	08	2014	4	1396612800	1396958400	lower body	lower body	MARCUS FOLIGNO	1	188	NA	NA	NA
"167"	Apr 08, 2014	Missed 3 games (lower body injury).	JOHNNY	ODUYA	PHILADELPHIA	FLYERS	3	TRUE	lower body injury	FALSE	1319	0	4	03	2014	4	08	2014	5	1396526400	1396958400	lower body	lower body	JOHNNY ODUYA	1	322	NA	NA	NA
"168"	Apr 08, 2014	Missed 3 games (upper body injury).	ALEXANDER	STEEN	ST. LOUIS	BLUES	3	TRUE	upper body injury	FALSE	441	0	4	03	2014	4	08	2014	5	1396526400	1396958400	upper body	upper body	ALEXANDER STEEN	1	242	NA	NA	NA
"169"	Apr 08, 2014	Missed 6 games (undisclosed).	TORREY	MITCHELL	LOS ANGELES	KINGS	6	TRUE	undisclosed	FALSE	2060	0	3	27	2014	4	08	2014	12	1395921600	1396958400	undisclosed	undisclosed	TORREY MITCHELL	1	252	NA	NA	NA
"170"	Apr 08, 2015	Missed 1 game (flu).	PATRICK	MAROON	NEW JERSEY	DEVILS	1	TRUE	flu	FALSE	1762	0	4	03	2015	4	08	2015	5	1428062400	1428494400	cold/virus	illness	PATRICK MAROON	1	349	NA	NA	NA
"171"	Apr 08, 2015	Missed 3 games (lower body injury).	VICTOR	HEDMAN	TAMPA BAY	LIGHTNING	3	TRUE	lower body injury	FALSE	2174	0	3	31	2015	4	08	2015	8	1427803200	1428494400	lower body	lower body	VICTOR HEDMAN	1	191	NA	NA	NA
"172"	Apr 08, 2015	Missed 9 games (lower body injury).	RYAN	MURRAY	COLUMBUS	BLUEJACKETS	9	TRUE	lower body injury	FALSE	292	0	3	19	2015	4	08	2015	20	1426766400	1428494400	lower body	lower body	RYAN MURRAY	1	556	NA	NA	NA
"173"	Apr 08, 2016	Missed 1 game (illness).	JASON	SPEZZA	DALLAS	STARS	1	TRUE	illness	FALSE	3846	0	4	07	2016	4	08	2016	1	1460030400	1460116800	cold/virus	illness	JASON SPEZZA	1	200	NA	NA	NA
"174"	Apr 08, 2016	Missed 13 games (upper body injury).	JASON	DEMERS	ARIZONA	COYOTES	13	TRUE	upper body injury	FALSE	995	0	3	09	2016	4	08	2016	30	1457524800	1460116800	upper body	upper body	JASON DEMERS	1	663	NA	NA	NA
"175"	Apr 08, 2016	Missed 2 games (upper body injury).	VICTOR	HEDMAN	TAMPA BAY	LIGHTNING	2	TRUE	upper body injury	FALSE	2176	0	4	05	2016	4	08	2016	3	1459857600	1460116800	upper body	upper body	VICTOR HEDMAN	1	283	NA	NA	NA
"176"	Apr 08, 2017	Missed 1 game (flu).	JORDAN	WEAL	PHILADELPHIA	FLYERS	1	TRUE	flu	FALSE	1349	0	4	04	2017	4	08	2017	4	1491307200	1491652800	cold/virus	illness	JORDAN WEAL	1	194	NA	NA	NA
"177"	Apr 08, 2017	Missed 1 game (lower body injury).	RYAN	ELLIS	NASHVILLE	PREDATORS	1	TRUE	lower body injury	FALSE	2843	0	4	06	2017	4	08	2017	2	1491480000	1491652800	lower body	lower body	RYAN ELLIS	1	178	NA	NA	NA
"178"	Apr 08, 2017	Missed 1 game (undisclosed).	BRADY	SKJEI	NEW YORK	RANGERS	1	TRUE	undisclosed	FALSE	3012	0	4	05	2017	4	08	2017	3	1491393600	1491652800	undisclosed	undisclosed	BRADY SKJEI	0	NA	NA	NA	NA
"179"	Apr 08, 2017	Missed 1 game (upper body injury).	BRANDON	MANNING	PHILADELPHIA	FLYERS	1	TRUE	upper body injury	FALSE	1312	0	4	04	2017	4	08	2017	4	1491307200	1491652800	upper body	upper body	BRANDON MANNING	1	242	NA	NA	NA
"180"	Apr 08, 2017	Missed 14 games (lower body injury).	TIM	SCHALLER	BOSTON	BRUINS	14	TRUE	lower body injury	FALSE	658	0	3	10	2017	4	08	2017	29	1489147200	1491652800	lower body	lower body	TIM SCHALLER	0	NA	NA	NA	NA
"181"	Apr 08, 2017	Missed 2 games (illness).	CHRIS	STEWART	CALGARY	FLAMES	2	TRUE	illness	FALSE	13	0	4	04	2017	4	08	2017	4	1491307200	1491652800	cold/virus	illness	CHRIS STEWART	1	NA	2017	4	08
"182"	Apr 08, 2017	Missed 2 games (lower body injury).	MIKKO	RANTANEN	COLORADO	AVALANCHE	2	TRUE	lower body injury	FALSE	67	0	4	4	2017	4	08	2017	4	1491307200	1491652800	lower body	lower body	MIKKO RANTANEN	0	304	NA	NA	NA
"183"	Apr 08, 2017	Missed 6 games (lower body injury).	AL	MONTOYA	EDMONTON	OILERS	6	TRUE	lower body injury	FALSE	2456	0	3	28	2017	4	08	2017	11	1490702400	1491652800	lower body	lower body	AL MONTOYA	1	216	NA	NA	NA
"184"	Apr 08, 2017	Missed all 82 regular season games (knee injury).	MATTIAS	JANMARK	DALLAS	STARS	82	TRUE	knee injury	FALSE	3757	0	10	11	2016	4	08	2017	179	1476187200	1491652800	knee	leg	MATTIAS JANMARK	1	NA	NA	NA	NA
"185"	Apr 08, 2017	Missed the last 10 regular season games (upper body injury).	BEN	CHIAROT	WINNIPEG	JETS	10	TRUE	upper body injury	TRUE	1862	0	3	21	2017	4	08	2017	18	1490097600	1491652800	upper body	upper body	BEN CHIAROT	1	NA	NA	NA	NA
"186"	Apr 08, 2017	Missed the last 14 regular season games (knee surgery).	TOBY	ENSTROM	WINNIPEG	JETS	14	TRUE	knee surgery	TRUE	1881	0	3	10	2017	4	08	2017	29	1489147200	1491652800	knee	leg	TOBY ENSTROM	1	225	NA	NA	NA
"187"	Apr 08, 2017	Missed the last 18 regular season games (hand injury).	ANTOINE	ROUSSEL	DALLAS	STARS	18	TRUE	hand injury	TRUE	3816	0	3	03	2017	4	08	2017	36	1488542400	1491652800	hand	arm/hand	ANTOINE ROUSSEL	1	238	NA	NA	NA
"188"	Apr 08, 2017	Missed the last 2 regular season games (lower body injury).	BRETT	RITCHIE	DALLAS	STARS	2	TRUE	lower body injury	TRUE	3812	0	4	06	2017	4	08	2017	2	1491480000	1491652800	lower body	lower body	BRETT RITCHIE	1	208	NA	NA	NA
"189"	Apr 08, 2017	Missed the last 66 regular season games (broken fibula).	BRAD	RICHARDSON	ARIZONA	COYOTES	66	TRUE	broken fibula	TRUE	1047	0	11	19	2016	4	08	2017	140	1479556800	1491652800	tibia/fibula	leg	BRAD RICHARDSON	1	192	NA	NA	NA
"190"	Apr 08, 2017	Missed the last 66 regular season games (lower body injury).	TYLER	MYERS	WINNIPEG	JETS	66	TRUE	lower body injury	TRUE	1939	0	11	13	2016	4	08	2017	146	1479038400	1491652800	lower body	lower body	TYLER MYERS	1	NA	NA	NA	NA
"191"	Apr 08, 2017	Missed the last 8 regular season games (hip surgery).	PATRICK	SHARP	CHICAGO	BLACKHAWKS	8	TRUE	hip surgery	TRUE	188	0	3	26	2017	4	08	2017	13	1490529600	1491652800	hip	lower body	PATRICK SHARP	1	NA	NA	NA	NA
"192"	Apr 09, 2003	Missed the last 5 games of the regular season (dislocated left shoulder).	MIKE	FISHER	NASHVILLE	PREDATORS	5	TRUE	dislocated left shoulder	TRUE	2861	0	3	25	2003	4	09	2003	15	1048593600	1049889600	shoulder	upper body	MIKE FISHER	1	178	NA	NA	NA
"193"	Apr 09, 2009	Missed 5 games (lower body injury).	PATRICK	MARLEAU	TORONTO	MAPLELEAFS	5	TRUE	lower body injury	FALSE	2320	0	3	30	2009	4	09	2009	10	1238414400	1239278400	lower body	lower body	PATRICK MARLEAU	1	385	NA	NA	NA
"194"	Apr 09, 2010	Missed 1 game (undisclosed).	MIKE	GREEN	DETROIT	REDWINGS	1	TRUE	undisclosed	FALSE	3134	0	4	06	2010	4	09	2010	3	1270555200	1270814400	undisclosed	undisclosed	MIKE GREEN	1	190	NA	NA	NA
"195"	Apr 09, 2010	Missed 2 games (neck injury).	RICK	NASH	BOSTON	BRUINS	2	TRUE	neck injury	FALSE	633	0	4	05	2010	4	09	2010	4	1270468800	1270814400	neck	head/neck/face	RICK NASH	1	217	NA	NA	NA
"196"	Apr 09, 2010	Missed 4 games (upper body injury).	JOHN	CARLSON	WASHINGTON	CAPITALS	4	TRUE	upper body injury	FALSE	879	0	4	01	2010	4	09	2010	8	1270123200	1270814400	upper body	upper body	JOHN CARLSON	0	2089	NA	NA	NA
"197"	Apr 09, 2011	Missed 5 games (concussion).	DAN	HAMHUIS	DALLAS	STARS	5	TRUE	concussion	FALSE	3704	0	3	29	2011	4	09	2011	11	1301400000	1302350400	concussion	concussion	DAN HAMHUIS	1	56	NA	NA	NA
"198"	Apr 09, 2013	Missed 14 games (sprained left shoulder).	PATRICK	SHARP	CHICAGO	BLACKHAWKS	14	TRUE	sprained left shoulder	FALSE	182	0	3	07	2013	4	09	2013	33	1362657600	1365508800	shoulder	upper body	PATRICK SHARP	1	5	NA	NA	NA
"199"	Apr 09, 2013	Missed 2 games (wrist injury).	J.T.	MILLER	TAMPA BAY	LIGHTNING	2	TRUE	wrist injury	FALSE	2226	0	4	06	2013	4	09	2013	3	1365249600	1365508800	wrist	arm/hand	J.T. MILLER	1	413	NA	NA	NA
"200"	Apr 09, 2013	Missed 6 games (upper body injury).	THOMAS	VANEK	COLUMBUS	BLUEJACKETS	6	TRUE	upper body injury	FALSE	318	0	3	28	2013	4	09	2013	12	1364472000	1365508800	upper body	upper body	THOMAS VANEK	1	215	NA	NA	NA
